device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,deprecation (percentage loss in value)
Xiaomi,Android,15.21,yes,no,13,16,64,4,3080,170,2018,465,4.754021133,5.018669599,5.273279318
Xiaomi,Android,15.21,yes,no,13,5,256,4,3400,191,2018,590,5.186547466,5.99490861,13.48412789
Xiaomi,Android,15.21,yes,no,13,13,64,4,4000,181,2018,543,4.496470769,5.1965061,13.4712693
Xiaomi,Android,15.21,yes,no,13,20,64,4,4000,181,2018,386,4.795294555,5.193290129,7.663649904
Xiaomi,Android,15.21,yes,no,13,20,128,4,4000,190,2018,630,5.076360611,5.992489022,15.28794475
Xiaomi,Android,15.21,yes,no,12,5,64,4,4000,180,2018,442,4.424367475,5.082955956,12.95680086
Xiaomi,Android,12.88,yes,no,12,5,32,4,3300,157,2017,679,4.558078578,5.074360985,10.17433345
Xiaomi,Android,12.7,yes,no,13,5,32,4,3000,137,2017,769,4.38414938,4.70682384,6.85546073
Xiaomi,Android,12.83,yes,no,13,16,64,4,3080,153,2017,575,4.689695141,4.93634269,4.996564552
Xiaomi,Android,12.83,yes,no,13,5,16,4,3080,150,2017,782,4.284275979,4.504023004,4.878905476
Xiaomi,Android,12.83,yes,no,13,16,64,4,3500,163,2017,581,4.770769367,5.630243571,15.26531123
Xiaomi,Android,15.21,yes,no,12,5,128,4,3400,185,2017,677,5.156465742,6.013372799,14.25002383
Xiaomi,Android,12.83,yes,no,13,5,64,4,3080,165,2017,683,4.562993107,5.148017596,11.36407322
Xiaomi,Android,16.36,yes,no,12,5,32,4,5300,211,2017,761,4.653674595,5.298967155,12.17770447
Xiaomi,Android,12.7,yes,no,13,5,64,4,4100,150,2017,881,4.479039909,4.710430697,4.912306387
Xiaomi,Android,13.08,yes,no,13,8,64,4,3350,168,2017,616,4.549023025,5.790938286,21.4458383
Xiaomi,Android,18.01,no,no,13,5,64,4,6600,328,2017,825,5.002401489,5.669052994,11.75948621
Xiaomi,Android,13.08,yes,no,12,8,64,4,2860,135,2017,565,4.297557478,5.009434574,14.21072749
Xiaomi,Android,12.83,yes,no,13,5,64,4,4100,165,2017,626,4.348211286,4.863217453,10.58982396
Xiaomi,Android,12.83,yes,no,13,5,64,4,4100,165,2017,705,4.366405254,5.011568192,12.8734742
Xiaomi,Android,12.7,yes,no,13,5,16,4,3120,131.5,2016,939,4.390986376,4.692539832,6.426231141
Xiaomi,Android,12.7,yes,no,13,5,16,4,4100,156,2016,713,4.445705411,4.877180089,8.846806354
Xiaomi,Android,12.7,yes,no,13,5,32,4,4100,156,2016,734,4.476313564,5.079290331,11.8712798
Xiaomi,Android,15.34,yes,no,16,5,256,4,4400,209,2016,543,5.199932465,5.963219382,12.7999134
Xiaomi,Android,12.88,yes,no,22.5,8,64,4,4070,166,2016,726,4.887940214,5.738119487,14.81633965
Xiaomi,Android,12.88,yes,no,13,4,128,4,4100,168,2016,891,5.000988917,5.737571798,12.83788521
Xiaomi,Android,13.08,yes,no,12,4,128,4,4100,145,2016,612,4.62399194,5.52788027,16.35144551
Xiaomi,Android,12.83,yes,no,13,5,16,4,4100,175,2016,1042,4.329021349,5.142014372,15.81078862
Xiaomi,Android,12.83,yes,no,13,5,128,4,4050,174,2016,629,4.43627805,5.129188404,13.50916167
Xiaomi,Android,12.7,yes,no,13,5,32,4,4100,144,2016,1030,4.516885271,5.131199643,11.97213936
Xiaomi,Android,12.7,yes,no,13,5,32,4,4100,144,2016,881,4.454463569,5.017213609,11.2163859
Xiaomi,Android,12.7,yes,no,13,5,16,4,4100,144,2016,700,4.206184044,4.776430795,11.93876297
Xiaomi,Android,12.7,yes,no,13,5,32,4,4100,144,2016,670,4.079400115,4.872139217,16.2708631
Xiaomi,Android,13.08,yes,no,16,4,128,4,3000,129,2016,709,4.836519974,5.477801569,11.70691539
Xiaomi,Android,16.36,yes,no,16,5,16,4,4850,145,2016,799,4.18235544,5.014029527,16.58694035
Xiaomi,Android,12.7,yes,no,13,5,64,4,3260,133,2016,698,4.613039144,5.396079084,14.5112762
Xiaomi,Android,12.83,yes,no,16,5,16,4,4050,164,2016,884,4.630935394,5.077483646,8.794676323
Xiaomi,Android,12.7,yes,no,13,5,16,4,4100,144,2016,1045,4.292101927,5.070475294,15.35109278
Xiaomi,Android,12.83,yes,no,13,5,16,4,3100,185,2015,980,4.231784971,4.941856685,14.36852097
Xiaomi,Android,18.01,no,no,8,5,16,4,6190,322,2015,1001,4.649761069,5.199711763,10.57656115
Xiaomi,Android,12.83,yes,no,13,5,16,4,4000,164,2015,812,4.55345575,5.191956351,12.29788076
Xiaomi,Android,12.7,yes,no,13,5,16,4,3080,132,2015,966,4.416428061,5.349248095,17.43833932
Xiaomi,Android,12.83,yes,no,13,5,16,4,3060,160,2015,1021,4.571199666,5.085433504,10.11189779
Xiaomi,Android,10.34,yes,no,8,2,16,4,2200,133,2015,1057,3.647275904,4.624090071,21.12446237
Xiaomi,Android,10.34,yes,no,8,2,16,4,2200,133,2015,665,3.958906591,4.800325701,17.52837541
Xiaomi,Android,12.7,yes,no,13,5,16,4,3120,130,2015,1081,4.610555658,5.561219948,17.0945278
Xiaomi,Android,12.88,yes,no,13,4,64,4,3000,161,2015,635,4.767459089,5.521860838,13.66209275
Xiaomi,Android,12.88,yes,no,13,4,16,4,3000,161,2015,902,4.165424144,5.246076255,20.5992452
Xiaomi,Android,10.34,yes,no,8,2,32,4,2200,132,2015,626,4.180828022,4.863603658,14.03847196
Xiaomi,Android,10.34,yes,no,8,2,32,4,2200,133,2015,772,4.053348942,4.866302923,16.70578248
Xiaomi,Android,12.7,yes,no,13,8,16,4,3080,149,2014,591,4.433313679,5.431930006,18.38418989
Xiaomi,Android,12.83,yes,no,13,5,32,4,3100,185,2014,842,4.226395693,5.078792261,16.78345016
Xiaomi,Android,12.7,yes,no,13,8,16,4,3080,149,2014,623,4.711779921,5.436861176,13.3363945
Xiaomi,Android,18.01,no,no,8,5,16,4,6700,360,2014,615,4.463145686,5.485336207,18.63496571
Xiaomi,Android,12.83,no,no,13,5,32,4,3100,199,2014,1017,4.291007236,4.796203683,10.53325673
Xiaomi,Android,12.7,no,no,13,2,16,4,3050,145,2013,916,4.151197374,5.305243327,21.75293162
Xiaomi,Android,10.34,no,no,8,1.6,32,4,2000,158,2014,913,4.096176217,4.49110523,8.79358182
Xiaomi,Android,10.34,no,no,8,1.3,16,4,2000,158,2013,793,3.994524227,4.602867537,13.21661562
Xiaomi,Android,10.24,no,no,8,2,16,4,2000,145,2013,565,4.463145686,5.518536646,19.12447135
XOLO,Android,12.7,yes,no,13,5,32,4,2400,,2015,576,4.165889729,4.930437019,15.50668403
XOLO,Android,12.83,yes,no,8,5,16,4,3200,,2015,800,4.282068168,5.189227684,17.48159016
XOLO,Android,12.7,no,no,8,2,32,4,2100,,2015,878,3.879706404,4.081090447,4.934564563
XOLO,Android,10.29,no,no,5,0.3,32,4,1800,,2015,1036,3.823847315,4.396052806,13.01634708
XOLO,Android,12.7,no,no,5,0.3,16,4,2500,,2015,679,3.837083919,4.347176357,11.73387956
XOLO,Windows,12.7,no,no,8,2,32,4,2200,,2015,838,3.707210411,4.791732737,22.63319733
XOLO,Android,12.7,no,no,8,5,32,4,2500,,2015,1045,4.1846422,4.785406236,12.55408645
XOLO,Android,12.83,no,no,13,2,32,4,2600,120,2014,1008,3.91621421,4.863989714,19.48555732
XOLO,Android,12.7,no,no,8,2,32,4,2100,120,2014,782,3.993602992,4.697658205,14.98736567
XOLO,Android,12.7,no,no,8,5,32,4,2500,120,2014,956,3.977810746,4.791400759,16.98021213
XOLO,Android,12.7,no,no,13,2,32,4,2100,120,2014,982,4.090838423,5.009968405,18.34602352
XOLO,Android,10.29,no,no,5,0.3,32,4,1700,120,2014,882,3.566429294,4.411342689,19.15320243
XOLO,Android,12.67,no,no,8,2,32,4,2500,120,2014,992,4.059062748,4.789157022,15.24473453
XOLO,Android,12.7,no,no,13,5,16,4,2100,120,2014,562,4.204692619,5.244547323,19.82734905
XOLO,Android,12.7,no,no,13,5,32,4,2300,120,2014,670,4.636281181,5.596457067,17.15685253
XOLO,Android,12.7,no,no,8,2,16,4,1920,120,2014,741,3.984157603,5.134503481,22.40422822
XOLO,Windows,10.34,no,no,8,2,32,4,1800,100,2014,669,3.605497845,4.800654729,24.89570593
XOLO,Android,10.16,no,no,3.15,0.3,16,4,1400,120,2014,573,3.521052343,4.103304304,14.18983136
XOLO,Android,12.7,no,no,8,2,32,4,2250,120,2014,1059,3.927108643,5.083761832,22.75191536
XOLO,Android,10.16,no,no,5,0.3,16,4,1400,120,2014,603,3.583518938,4.592490133,21.97002423
XOLO,Android,15.24,no,no,8,2,16,4,3000,120,2014,865,4.225519013,5.132911922,17.67793648
XOLO,Android,10.16,no,no,5,0.3,16,4,1400,120,2014,939,3.464797963,4.382901252,20.94738704
XOLO,Android,12.7,no,no,8,2,16,4,2250,120,2014,575,3.653770277,4.94021283,26.04022534
XOLO,Android,12.7,no,no,8,2,32,4,2000,120,2014,672,3.95756982,4.946629964,19.99462566
XOLO,Android,10.29,no,no,8,0.3,16,4,1800,120,2014,819,4.087487775,4.796203683,14.77660155
XOLO,Android,12.88,no,no,13,5,16,4,4000,148.85,2013,949,4.556295018,5.519979822,17.45812186
XOLO,Android,12.7,no,no,5,0.3,16,4,2000,148.85,2013,842,3.867443962,4.576050287,15.48510791
XOLO,Android,10.24,yes,no,8,1,32,4,1810,140,2013,565,4.224348909,5.242170206,19.41602918
XOLO,Android,17.78,no,no,5,0.3,16,4,4100,320,2013,686,4.207673248,5.240688254,19.71143781
XOLO,Android,10.16,no,no,5,0.3,16,4,1450,116,2013,551,3.535145354,4.506233438,21.54988412
XOLO,Android,10.29,no,no,8,1,16,4,2100,143.5,2013,659,3.995260604,4.625364893,13.62280174
XOLO,Android,10.16,no,no,5,0.3,16,4,1400,120,2013,593,3.34462703,4.79032107,30.17948106
XOLO,Android,12.83,no,no,13,2,32,4,2600,180,2013,1057,4.20514028,5.086484606,17.32717966
XOLO,Android,10.34,no,no,8,2,16,4,1800,138,2013,863,3.798406279,4.79032107,20.70664526
XOLO,Android,10.29,no,no,5,0.3,16,4,1900,148.85,2013,771,3.632838063,4.39592954,17.35904705
XOLO,Android,10.16,no,no,3.15,0.3,16,4,1500,148.85,2013,935,3.80999028,4.386018656,13.13328604
XOLO,Android,10.29,no,no,8,2,16,4,2400,151.3,2013,1042,3.690128674,4.793805105,23.0229725
XOLO,Android,17.78,no,no,2,0.65,32,4,4000,338,2013,1039,4.274998062,4.691989878,8.887312779
XOLO,Android,20.32,no,no,2,0.3,16,4,4000,480,2013,1004,4.377893103,4.784905067,8.506165918
XOLO,Android,12.7,no,no,13,5,16,4,2500,158,2013,1089,4.579442037,5.144641574,10.98617909
XOLO,Android,10.16,no,no,5,0.3,16,4,1400,120,2013,842,3.357941873,4.795211866,29.97302378
XOLO,Android,10.34,no,no,8,2,16,4,2000,167,2013,596,4.041295341,5.127766265,21.18799625
XOLO,Android,10.29,no,no,5,0.3,16,4,2000,147.7,2013,1007,3.937105786,4.796451484,17.91628042
XOLO,Android,10.34,no,no,8,1.3,32,4,1900,140,2013,852,4.220389669,5.143007682,17.93926959
XOLO,Android,10.24,no,no,5,0.3,16,4,2000,150,2013,739,3.782597458,4.93964042,23.4236273
XOLO,Android,7.75,no,no,5,0.65,16,4,1500,132,2013,1088,3.516607233,4.608464753,23.69243508
XOLO,Android,12.7,no,no,8,1.2,16,4,2100,171.1,2013,974,4.028738805,5.006828056,19.53510766
XOLO,Android,10.29,no,no,8,1,16,4,2100,143.5,2013,571,3.779405481,4.869916227,22.39280298
XOLO,Android,10.29,no,no,5,0.3,16,4,2400,151.3,2013,824,3.543853682,4.606768907,23.07290091
Others,Android,12.83,yes,no,16,8,32,4,9000,469,2018,621,4.938566268,5.5198997,10.53159412
Others,Android,12.7,no,no,13.1,2,16,4,2000,106,2013,707,4.041295341,5.246813524,22.97619646
Others,Android,12.83,yes,no,12,13,64,4,3300,170,2017,857,4.621141955,5.734828843,19.41970577
Others,Android,12.7,yes,no,8,2.1,32,4,2500,145,2014,662,4.226103552,5.015224746,15.73451309
Others,Android,10.34,yes,no,8,2,32,4,2000,128,2016,854,4.064400686,4.373994463,7.078055988
Others,Android,12.75,yes,no,13,5,16,4,3000,172,2016,1003,4.438761348,5.137855144,13.60672453
Others,Android,12.83,yes,no,13,5,32,4,4000,172,2016,977,4.178532513,5.194511198,19.5586966
Others,Android,15.24,yes,no,13,8,16,4,4000,153,2016,1012,4.222297927,5.188558303,18.62290678
Others,Android,12.75,yes,no,21,8,32,4,3000,159,2015,573,5.191678256,6.039301877,14.03512588
Others,Android,10.34,yes,no,8,2,32,4,2000,128,2015,1077,3.789177175,4.252914036,10.90397918
Others,Android,12.7,yes,no,8,5,16,4,2230,143,2015,874,3.875773873,4.514917197,14.15625794
Others,Android,12.83,yes,no,13,5,16,4,2500,154,2015,559,4.332179662,4.862599215,10.9081487
Others,Android,12.83,yes,no,13,5,16,4,2500,155,2015,777,4.345232974,4.866610947,10.71336868
ZTE,Android,10.19,yes,no,5,8,32,4,500,165,2019,383,4.798596523,6.108825271,21.44812938
ZTE,Android,15.24,yes,no,16,8,256,4,3800,193,2018,705,4.955122584,6.03607934,17.90825957
ZTE,Android,15.9,yes,no,14.5,8,128,4,3800,181,2018,466,4.515464273,6.108914194,26.08401216
ZTE,Android,15.21,yes,no,14.5,8,128,4,3450,172,2018,589,5.217920429,5.993337791,12.93798863
ZTE,Android,15.77,yes,no,14.5,20,128,4,4000,172,2018,444,5.01847118,6.478171643,22.53259937
ZTE,Android,15.24,yes,no,24,8,128,4,3800,185,2018,492,5.161064773,5.990263827,13.84244631
ZTE,Android,12.88,yes,no,14.5,8,64,4,3450,153,2018,662,4.778198696,5.5627564,14.10375806
ZTE,Android,15.27,yes,no,13,8,64,4,4000,170,2018,404,4.655483,5.297066585,12.11205437
ZTE,Android,15.27,yes,no,14.5,16,64,4,5000,190,2018,371,4.77119297,5.704981755,16.36795392
ZTE,Android,13.84,yes,no,14.5,5,32,4,3200,172,2018,465,4.370459998,5.303006356,17.5852393
ZTE,Android,12.88,yes,no,14.5,8,32,4,3100,140,2018,373,4.481419379,5.006225586,10.48307149
ZTE,Android,12.83,yes,no,13,8,32,4,4000,164,2017,796,4.594008121,5.013830185,8.373280476
ZTE,Android,12.75,yes,no,13,5,32,4,5000,160,2017,627,4.654150808,5.238355025,11.15243648
ZTE,Android,14.55,yes,no,13,5,128,4,3100,170,2017,840,4.480173696,5.888822555,23.92072177
ZTE,Android,12.75,yes,no,13,8,64,4,3200,155,2017,889,4.354912342,5.290537179,17.68487406
ZTE,Android,12.83,yes,no,13,16,64,4,3200,168,2017,641,4.979626107,5.521220889,9.80933009
ZTE,Android,12.7,yes,no,8,2,32,4,4000,152,2016,929,4.083957469,4.37964881,6.751485195
ZTE,Android,12.75,yes,no,13,5,32,4,2540,136,2017,670,4.575123265,5.197723251,11.9783212
ZTE,Android,12.83,yes,no,13,16,64,4,5000,180,2017,665,4.618086411,5.559950595,16.94015384
ZTE,Android,12.83,yes,no,13,16,64,4,3630,168,2017,727,4.871679693,5.703815807,14.58911266
ZTE,Android,12.83,yes,no,13,16,64,4,3000,164,2017,879,4.670208582,4.778619164,2.268659173
ZTE,Android,12.83,yes,no,13,5,32,4,3000,164,2017,819,4.603969465,5.440554504,15.37683408
ZTE,Android,12.83,yes,no,13,16,64,4,3200,173,2017,792,4.768223972,5.707110265,16.45116792
ZTE,Android,12.83,yes,no,13,8,128,4,3400,170,2017,685,4.433194921,6.111866373,27.46577477
ZTE,Android,15.24,yes,no,13,5,32,4,3100,180,2017,894,4.411828126,4.779123493,7.685412765
ZTE,Android,12.75,yes,no,13,16,64,4,2950,155,2017,707,4.557973751,5.13066765,11.16217105
ZTE,Android,12.7,yes,no,8,8,16,4,2400,130,2017,595,4.080752609,4.393213824,7.112360734
ZTE,Android,12.83,yes,no,8,5,16,4,3000,171,2017,819,4.396792087,4.874739203,9.804567918
ZTE,Android,12.7,yes,no,13,5,16,4,2800,141,2017,812,4.26112938,5.062278527,15.82586068
ZTE,Android,12.7,yes,no,8,5,16,4,2500,136,2017,887,4.339771322,5.005153631,13.29394376
ZTE,Android,12.83,yes,no,13,8,32,4,5000,189,2017,570,4.336767728,4.995927665,13.19394477
ZTE,Android,12.83,yes,no,13,8,32,4,3100,164,2017,716,4.585681509,5.246023572,12.587478
ZTE,Android,12.83,yes,no,13,8,32,4,3140,185,2017,717,4.767289035,5.299017122,10.03446629
ZTE,Android,12.75,yes,no,13,13,32,4,2730,141,2017,577,4.365516083,5.522859939,20.95551705
ZTE,Android,15.24,yes,no,13,5,64,4,4100,196,2016,591,4.291417886,5.859218043,26.75783945
ZTE,Android,12.83,yes,no,13,5,16,4,3140,162,2016,924,4.377014093,5.301611933,17.43993811
ZTE,Android,12.83,yes,no,16,8,32,4,3000,160,2016,633,4.351180755,5.634432397,22.77517151
ZTE,Android,12.75,yes,no,23,13,64,4,3000,158,2016,835,4.932024894,5.386740247,8.441382583
ZTE,Android,12.75,yes,no,16,8,32,4,2705,153,2016,1075,4.791234729,5.394581637,11.18431324
ZTE,Android,12.83,yes,no,13,5,16,4,3000,158.8,2016,832,4.240751047,4.707275409,9.910708881
ZTE,Android,15.24,yes,no,13,5,32,4,3400,174.9,2016,877,4.2698373,4.687579322,8.911678999
ZTE,Android,12.83,yes,no,13,13,32,4,5000,190,2016,793,4.640247713,5.433852999,14.60483539
ZTE,Android,15.24,yes,no,16,8,64,4,4000,185,2016,609,4.773223771,5.304299438,10.01217358
ZTE,Android,12.83,yes,no,20,8,64,4,3250,175,2016,903,4.453882072,5.487407631,18.83449579
ZTE,Android,12.83,yes,no,16,8,64,4,3000,162,2016,1040,4.768139014,5.633109621,15.3551176
ZTE,Android,10.16,yes,no,5,2,32,4,1400,110,2016,601,3.727619282,4.229749199,11.87138748
ZTE,Android,15.24,yes,no,13,5,16,4,3400,160,2016,583,4.53774751,5.344246298,15.09097341
ZTE,Android,12.7,yes,no,16,8,64,4,2800,138,2016,649,4.419563238,5.069972813,12.82866001
ZTE,Android,12.7,no,no,8,2,32,4,2150,160,2016,1064,4.095843438,4.494685453,8.873635745
ZTE,Android,12.83,yes,no,13,5,16,4,3000,164,2016,800,4.137723286,5.302408984,21.9652181
ZTE,Android,12.7,yes,no,8,5,16,4,4000,160,2016,822,4.005695481,4.852655069,17.45352958
ZTE,Android,12.75,yes,no,13,5,16,4,2540,130,2016,918,4.377642036,4.770345584,8.232182367
ZTE,Android,12.75,yes,no,13,5,16,4,2500,160,2016,949,4.448165437,5.023485706,11.45261085
ZTE,Android,12.7,yes,no,13,5,16,4,2500,135,2016,917,4.003142599,4.861361591,17.65388104
ZTE,Android,12.83,yes,no,13,8,16,4,2540,135,2016,692,4.229603628,4.950035672,14.55407782
ZTE,Android,12.7,yes,no,13,8,16,4,2500,160,2016,747,4.236278058,4.771955004,11.22552383
ZTE,Android,12.75,yes,no,13,8,64,4,2200,135,2016,773,4.436988193,5.524895015,19.69099538
ZTE,Android,12.83,yes,no,8,2,16,4,3080,170.1,2016,752,3.943715452,4.775672166,17.42072498
ZTE,Android,12.7,yes,no,5,2,32,4,2300,164.4,2016,596,3.740760076,4.691439621,20.26413259
ZTE,Android,12.83,yes,no,13,5,16,4,3000,160,2015,786,4.342635907,5.127529046,15.30743428
ZTE,Android,12.83,yes,no,8,8,32,4,3000,169.8,2015,1081,4.708809221,5.67174126,16.97771451
ZTE,Android,12.7,yes,no,13,13,32,4,2500,131,2015,834,4.72986263,5.631068402,16.00417022
ZTE,Android,12.75,yes,no,13,8,32,4,2800,140,2015,751,4.730568595,5.700443573,17.01402646
ZTE,Android,12.83,yes,no,8,2,16,4,3000,170.1,2015,609,3.847591145,4.872675061,21.03739534
ZTE,Android,12.83,yes,no,8,8,32,4,3000,149.5,2015,887,4.745627539,5.527721281,14.14857411
ZTE,Android,12.75,yes,no,13,8,16,4,2200,140,2015,860,4.797772052,5.671362583,15.40353871
ZTE,Android,12.83,yes,no,8,8,128,4,3000,168,2015,594,4.893726876,5.704648766,14.21510637
ZTE,Android,12.88,yes,no,8,1,16,4,3400,194.8,2015,644,4.415582293,5.197280822,15.040529
ZTE,Android,12.7,yes,no,5,2,32,4,2200,149.5,2015,738,4.131640347,4.621732274,10.60407436
ZTE,Android,12.7,yes,no,13,5,16,4,2200,122,2015,784,4.19328451,4.602667056,8.894463602
ZTE,Android,12.83,yes,no,8,8,32,4,3000,172.9,2015,818,4.284275979,5.66649589,24.39285121
ZTE,Android,10.16,yes,no,5,0.3,32,4,1500,131,2015,877,3.833196225,4.623402954,17.0914527
ZTE,Android,10.29,yes,no,5,2,16,4,1800,137.5,2015,741,4.032646448,4.878322207,17.33538137
ZTE,Android,12.7,yes,no,8,2,16,4,2480,145,2015,718,4.170070273,4.858183171,14.16399658
ZTE,Android,10.16,yes,no,5,2,16,4,1650,149.5,2015,953,3.837945802,4.613237557,16.80580602
ZTE,Android,10.29,yes,no,5,2,32,4,2000,149,2015,1035,3.635478677,4.704200709,22.71846161
ZTE,Android,10.29,yes,no,5,0.3,32,4,2100,133.5,2015,1045,3.575430762,3.910622025,8.571303001
ZTE,Android,10.29,no,no,8,2,32,4,1800,166,2015,828,4.175156205,4.59360355,9.109348259
ZTE,Android,10.29,yes,no,8,5,32,4,2200,154,2015,711,4.05386973,4.228146752,4.121830017
ZTE,Android,12.75,yes,no,16,8,64,4,2900,192,2015,970,4.844659416,5.85636049,17.27525271
ZTE,Android,12.83,yes,no,13,5,16,4,3000,139.3,2015,981,4.302306792,5.634539572,23.64403982
ZTE,Android,12.83,yes,no,16,8,16,4,2900,165,2015,875,4.473237515,5.306483929,15.70242038
ZTE,Android,12.7,yes,no,16,8,16,4,2900,147,2015,797,4.649091373,5.127529046,9.330764754
ZTE,Android,12.83,yes,no,16,8,16,4,3100,149.5,2015,552,4.765416535,5.707176708,16.50133194
ZTE,Android,12.7,no,no,13,5,32,4,2000,150,2015,983,4.34536265,4.607267984,5.684612549
ZTE,Android,12.7,no,no,8,2,32,4,2000,149.5,2015,1041,3.950281718,4.39222446,10.06193436
ZTE,Android,10.29,no,no,5,2,16,4,1850,135,2015,853,3.840956557,4.625168872,16.95532286
ZTE,Android,10.16,no,no,2,0.3,16,4,1200,120,2015,734,3.183870216,4.242189689,24.94748115
ZTE,Android,12.7,yes,no,13,5,32,4,2400,165,2015,628,4.580570069,5.347773975,14.3462291
ZTE,Android,12.7,yes,no,13,5,16,4,2400,154,2015,793,4.381151252,5.385961876,18.65610354
ZTE,Android,12.7,yes,no,13,5,16,4,2400,130,2014,721,4.500809171,5.797060288,22.36049053
ZTE,Android,10.29,yes,no,5,2,32,4,2000,136.1,2014,913,3.864721732,4.401338946,12.19213563
ZTE,Android,12.83,no,no,13,5,16,4,2500,120,2014,542,4.543188394,5.204116571,12.70010324
ZTE,Android,12.88,yes,no,8,1.6,16,4,3400,189.9,2014,573,3.896096855,5.299167006,26.4771831
ZTE,Android,12.7,yes,no,8,2,16,4,2300,135.55,2014,968,4.341985585,5.192679035,16.38255406
ZTE,Android,12.7,no,no,8,5,32,4,2300,135.55,2014,593,4.078384543,5.138500665,20.63084528
ZTE,Android,10.29,no,no,5,2,16,4,1850,135,2014,961,3.780318514,4.789988623,21.07875798
ZTE,Android,10.34,yes,no,13,5,16,4,2000,117.9,2014,741,3.929469919,5.357764825,26.65840985
ZTE,Android,12.83,yes,no,13,5,32,4,3000,135.55,2014,856,4.329548428,5.517412735,21.5293719
ZTE,Android,12.83,yes,no,13,5,32,4,3100,160,2014,918,4.500920165,5.473614308,17.77060071
ZTE,Android,12.7,yes,no,13,5,16,4,2300,143,2014,996,4.055776969,5.188837266,21.83649706
ZTE,Android,12.7,no,no,5,0.3,16,4,2000,166,2014,882,3.900152833,4.856862321,19.69809776
ZTE,Android,10.16,no,no,3.15,5,512,0.25,1400,120,2014,1006,3.173878459,4.096176217,22.51606643
ZTE,Android,10.29,no,no,5,0.3,16,4,2000,145,2013,808,3.442019376,4.605770006,25.26723281
ZTE,Android,12.7,yes,no,8,5,16,4,2300,130,2014,716,4.41255584,5.290839477,16.60008097
ZTE,Android,16.36,yes,no,13,13,32,4,4250,215,2014,932,4.795625243,5.857847437,18.13331954
ZTE,Others,10.16,no,no,3.15,5,16,4,1400,125,2014,1007,3.764450641,4.244343779,11.30665099
ZTE,Android,12.83,yes,no,13,2,16,4,3100,150,2014,592,4.207226719,5.522420457,23.81553068
ZTE,Android,12.7,yes,no,13,5,16,4,2300,126,2013,567,4.169297415,5.667671588,26.43720882
ZTE,Android,10.34,no,no,13,5,16,4,2000,120,2013,966,4.05958057,5.436338664,25.325098
ZTE,Android,12.7,yes,no,8,1,16,4,2300,130,2013,916,3.75419892,5.735636376,34.54607869
ZTE,Android,10.29,yes,no,8,1,32,4,2070,127.6,2013,849,3.785779279,5.019462883,24.57800033
ZTE,Android,10.29,no,no,5,0.3,16,4,2000,140,2013,632,4.308245532,5.630709864,23.48663604
ZTE,Android,10.16,no,no,5,1,16,4,1650,127.6,2013,785,3.945070859,4.695193689,15.97639799
ZTE,Android,10.16,yes,no,5,0.3,16,4,2500,153.4,2013,682,4.352082758,5.438340144,19.97406115
ZTE,Android,12.7,yes,no,13,1,32,4,2500,154,2013,952,4.586089298,5.598162666,18.07867024
ZTE,Android,10.29,no,no,8,0.3,16,4,2000,146,2013,939,3.617920365,4.710970605,23.20223011
ZTE,Android,12.7,no,no,8,1.3,16,4,2500,163,2013,829,4.008241863,5.29681624,24.32733776
ZTE,Android,10.16,no,no,5,0.3,16,4,1600,140,2013,885,3.674273302,5.012965909,26.70460225
ZTE,Android,12.88,yes,no,13,1,16,4,3200,189,2013,866,4.318820559,5.829033849,25.90846664
ZTE,Android,10.16,no,no,3.15,1,16,4,1600,140,2013,782,3.745023465,4.86097452,22.95735249
ZTE,Android,7.75,no,no,3.15,1,16,4,1500,140,2013,1003,3.767459554,5.008566489,24.77968372
ZTE,Android,12.7,yes,no,13,2,16,4,1780,110,2013,1065,4.430578675,6.063715439,26.93293873
Google,Android,15.32,yes,no,12.2,8,64,6,3700,193,2019,487,4.870146421,6.358102198,23.40251431
Google,Android,12.88,yes,no,12.2,8,64,6,2800,162,2019,203,5.15381169,6.181361505,16.6233574
Google,Android,15.24,yes,no,12.2,8,64,4,3700,167,2019,318,4.877941646,5.692552993,14.31012321
Google,Android,12.85,yes,no,12.2,8,64,4,3000,147,2019,508,4.470609693,5.537924644,19.27283269
Honor,Android,16.84,yes,yes,13,16,64,6,4300,203,2020,329,5.087164143,5.602635293,9.200512313
Honor,Android,15.37,yes,no,13,8,128,4,3750,188,2020,195,4.842768758,5.110420295,5.237368388
Honor,Android,16.69,yes,yes,13,8,256,8,4000,190,2020,119,5.134267855,6.4521909,20.42597724
Honor,Android,16.69,yes,yes,13,8,128,8,4000,186,2020,92,4.946416722,6.205648077,20.29169781
Honor,Android,16.59,yes,yes,13,32,128,6,4000,185,2020,254,5.202191854,5.86813805,11.34850936
Honor,Android,15.37,yes,yes,13,16,128,8,4000,190,2020,276,5.201035244,5.709565719,8.90664019
Honor,Android,16.74,yes,no,13,16,64,4,4000,196.8,2019,201,4.837709459,4.989275455,3.037835801
Honor,Android,16.74,yes,no,13,16,128,8,4000,202,2019,470,4.770515119,5.537531098,13.85122657
Honor,Android,15.9,yes,no,13,32,128,8,4000,182,2019,281,5.125272647,5.752159855,10.89829253
Honor,Android,15.9,yes,no,13,32,128,6,3750,174,2019,239,5.101085197,5.416589172,5.824772103
